-->>"",
"","",
"FROSINONE","TREVI NEL LAZIO","050","FRCT704009  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","FRCT704009","","ANAGNI - VIA SANT'ANGELO",
"","","CON SEDI CARCERARIE"
-->>"",
"","",
"FROSINONE","ANAGNI","050","FRIC84400V  ISTITUTO COMPRENSIVO I. C. 1^ ANAGNI","FRIC84400V","","ANAGNI - VIALE REGINA MARGHERITA 17",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ANAGNI","050","FRIC84500P  ISTITUTO COMPRENSIVO I. C. 2^ ANAGNI","FRIC84500P","","ANAGNI - VIA SAN GIORGETTO",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FIUGGI","050","FRIC83600X  ISTITUTO COMPRENSIVO I. C. DI FIUGGI","FRIC83600X","","FIUGGI - VIA VAL MADONNA 14",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","PALIANO","050","FRIC827005  ISTITUTO COMPRENSIVO I. C. PALIANO","FRIC827005","","PALIANO - VIA FRATELLI BEGUINOT 30/A",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","PIGLIO","050","FRIC80700X  ISTITUTO COMPRENSIVO I. C. O. BOTTINI PIGLIO","FRIC80700X","","PIGLIO - VIA PIAGGE",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SERRONE","050","FRIC806004  ISTITUTO COMPRENSIVO I. C. SERRONE","FRIC806004","","SERRONE - VIA MONTE SCALAMBRA SNC",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SGURGOLA","050","FRIC84100B  ISTITUTO COMPRENSIVO I. C. SGURGOLA","FRIC84100B","","VIA DUE GIUGNO N. 22",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ALATRI","051","FRIC80800Q  ISTITUTO COMPRENSIVO I. C. E. DANTI ALATRI","FRIC80800Q","","ALATRI - TECCHIENA - VIA DANIMARCA1",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ALATRI","051","FRIC83700Q  ISTITUTO COMPRENSIVO I. C. 1^ ALATRI","FRIC83700Q","","ALATRI - VIA DEL CALASANZIO 7",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ALATRI","051","FRIC83800G  ISTITUTO COMPRENSIVO I. C. 2^ ALATRI SACCHETTI-SASSETTI","FRIC83800G","","ALATRI - VIA MADONNA DELLA SANITA' 5/A",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","GUARCINO","051","FRIC80400C  ISTITUTO COMPRENSIVO I. C. GUARCINO","FRIC80400C","","GUARCINO - VIA S. FRANCESCO N. 9",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FERENTINO","052","FRIC83900B  ISTITUTO COMPRENSIVO I. C. 1^ FERENTINO","FRIC83900B","","FERENTINO - VIA CIRCONVALLAZIONE LOLLI GHETTI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FERENTINO","052","FRIC84000G  ISTITUTO COMPRENSIVO I. C. 2^ FERENTINO","FRIC84000G","","FERENTINO - VIA ALFONSO BARTOLI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SUPINO","052","FRIC830001  ISTITUTO COMPRENSIVO I. C. SUPINO","FRIC830001","","SUPINO - VIA DE' NOTARI SNC",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SUPINO","053","FRCT70100T  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","FRCT70100T","","VIA PUCCINI FROSINONE",
"","","CON SEDI CARCERARIE"
-->>"",
"","",
"FROSINONE","BOVILLE ERNICA","053","FRIC828001  ISTITUTO COMPRENSIVO I. C. BOVILLE ERNICA","FRIC828001","","BOVILLE ERNICA - VIA TORRIONE DEI NOBILI 2",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FROSINONE","053","FRIC85900L  ISTITUTO COMPRENSIVO COMPRENSIVO 1 FROSINONE","FRIC85900L","","FROSINONE - VIA MASTRUCCIA 35",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FROSINONE","053","FRIC84700A  ISTITUTO COMPRENSIVO I. C. 2^ FROSINONE","FRIC84700A","","FROSINONE - VIA GIACOMO PUCCINI SNC",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FROSINONE","053","FRIC84600E  ISTITUTO COMPRENSIVO I. C. 4^ FROSINONE","FRIC84600E","","FROSINONE - VIA TEVERE 72",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FROSINONE","053","FRIC86000R  ISTITUTO COMPRENSIVO I. C. FROSINONE 3^","FRIC86000R","","FROSINONE - VIA FOSSE ARDEATINE 14",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","RIPI","053","FRIC81100G  ISTITUTO COMPRENSIVO I. C. RIPI","FRIC81100G","","RIPI - PIAZZA G. BACCELLI 1",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","VEROLI","053","FRIC848006  ISTITUTO COMPRENSIVO I. C. 2^ VEROLI","FRIC848006","","VEROLI - VIA I LUCI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","VEROLI","053","FRIC86100L  ISTITUTO COMPRENSIVO ISTITUTO COMPRENSIVO VEROLI I","FRIC86100L","","VEROLI - PIAZZA GIUSEPPE TRULLI 8",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","AMASENO","054","FRIC81200B  ISTITUTO COMPRENSIVO I. C. AMASENO","FRIC81200B","","AMASENO - VIA PRATI SNC",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CASTRO DEI VOLSCI","054","FRIC814003  ISTITUTO COMPRENSIVO I. C. CASTRO DEI VOLSCI","FRIC814003","","CASTRO DEI VOLSCI - VIA FRASSO SNC",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CECCANO","054","FRIC842007  ISTITUTO COMPRENSIVO I. C. 1^ CECCANO","FRIC842007","","CECCANO - VIA GIACOMO MATTEOTTI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CECCANO","054","FRIC85800R  ISTITUTO COMPRENSIVO I. C. 2^ CECCANO","FRIC85800R","","CECCANO - VIA GAETA 123",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","GIULIANO DI ROMA","054","FRIC813007  ISTITUTO COMPRENSIVO I. C. GIULIANO DI ROMA","FRIC813007","","GIULIANO DI ROMA - VIA XXIII MAGGIO N. 19",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CEPRANO","055","FRIC83100R  ISTITUTO COMPRENSIVO I. C. CEPRANO","FRIC83100R","","CEPRANO - VIA VITTORIO ALFIERI 78",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","POFI","055","FRIC801001  ISTITUTO COMPRENSIVO I. C. POFI","FRIC801001","","POFI - VIA MONS. LUCA CAPOZI 16",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","STRANGOLAGALLI","056","FRCT705005  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","FRCT705005","","SORA",
"","","CON SEDE AMMINISTRATIVA"
-->>"",
"","",
"FROSINONE","ARCE","056","FRIC81600P  ISTITUTO COMPRENSIVO I. C. GIOV. PAOLO II ARCE","FRIC81600P","","ARCE - VIA GUGLIELMO MARCONI S. N. C.",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ARPINO","056","FRIC82900R  ISTITUTO COMPRENSIVO I. C. ARPINO","FRIC82900R","","ARPINO - VIA VITTORIA COLONNA",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","BROCCOSTELLA","056","FRIC81700E  ISTITUTO COMPRENSIVO I. C. EVAN GORGA BROCCOSTELLA","FRIC81700E","","BROCCOSTELLA - VIA DELLA VANDRA 627",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ISOLA DEL LIRI","056","FRIC83200L  ISTITUTO COMPRENSIVO I. C. ISOLA DEL LIRI","FRIC83200L","","ISOLA DEL LIRI - VIA CARNELLO 38",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","MONTE SAN GIOVANNI CAMPANO","056","FRIC835004  ISTITUTO COMPRENSIVO I. C. 2^ M. S. GIOV. CAMPANO","FRIC835004","","MONTE SAN GIOVANNI CAMPANO - VIA POZZO SAN PAOLO",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","MONTE SAN GIOVANNI CAMPANO","056","FRIC83300C  ISTITUTO COMPRENSIVO I. C. 1^ M. S. GIOV. CAMPANO","FRIC83300C","","MONTE SAN GIOVANNI CAMPANO - VIA COLLE S. MARCO",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SORA","056","FRIC849002  ISTITUTO COMPRENSIVO I. C. 1^ SORA","FRIC849002","","SORA - VIALE VINCENZO SIMONCELLI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SORA","056","FRIC850006  ISTITUTO COMPRENSIVO I. C. 2^ SORA","FRIC850006","","SORA - VIA GUGLIELMO MARCONI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SORA","056","FRIC851002  ISTITUTO COMPRENSIVO I. C. 3^ SORA","FRIC851002","","SORA - VIA PIEMONTE N. 20",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ALVITO","057","FRIC82000A  ISTITUTO COMPRENSIVO I. C. ALVITO","FRIC82000A","","ALVITO - VIA CASA GIAMOSCA 9",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ATINA","057","FRIC821006  ISTITUTO COMPRENSIVO I. C. ATINA","FRIC821006","","ATINA - VIA LIONE N. 95",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CASALVIERI","057","FRIC819006  ISTITUTO COMPRENSIVO I. C. CASALVIERI","FRIC819006","","CASALVIERI - VIA COLLE SANTA MARIA SNC",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SAN DONATO VAL DI COMINO","057","FRIC81800A  ISTITUTO COMPRENSIVO I. C. SAN DONATO VAL DI COMINO","FRIC81800A","","SAN DONATO VAL DI COMINO - VIA ROMA 91",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","VICALVI","058","FRCT70300D  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","FRCT70300D","","PONTECORVO - VIA ALDO MORO",
"","","CON SEDE AMMINISTRATIVA"
-->>"",
"","",
"FROSINONE","AQUINO","058","FRIC82300T  ISTITUTO COMPRENSIVO I. C. AQUINO","FRIC82300T","","AQUINO - V. LE MANZONI SNC",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CASTROCIELO","058","FRIC822002  ISTITUTO COMPRENSIVO I. C. CASTROCIELO","FRIC822002","","CASTROCIELO - VIA MADONNA DI LORETO N. 25",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ESPERIA","058","FRIC80300L  ISTITUTO COMPRENSIVO I. C. ESPERIA","FRIC80300L","","ESPERIA - VIA SAN ROCCO 5",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","PICO","058","FRIC81500V  ISTITUTO COMPRENSIVO I. C. PICO","FRIC81500V","","PICO - VIA ANTONINO CARNEVALE 32",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","PONTECORVO","058","FRIC85300N  ISTITUTO COMPRENSIVO I. C. 1^ PONTECORVO","FRIC85300N","","PONTECORVO - VIA SAN NICONE",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","PONTECORVO","058","FRIC85200T  ISTITUTO COMPRENSIVO I. C. 2^ PONTECORVO","FRIC85200T","","PONTECORVO - VIA ALDO MORO S. N. C.",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ROCCASECCA","058","FRIC834008  ISTITUTO COMPRENSIVO I. C. ROCCASECCA","FRIC834008","","ROCCASECCA - VIA PIAVE 9",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ROCCASECCA","059","FRCT70200N  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","FRCT70200N","","VIA BELLINI CASSINO",
"","","CON SEDI CARCERARIE"
-->>"",
"","",
"FROSINONE","AUSONIA","059","FRIC82400N  ISTITUTO COMPRENSIVO I. C. AUSONIA","FRIC82400N","","AUSONIA - C. DA MARTINI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CASSINO","059","FRIC855009  ISTITUTO COMPRENSIVO I. C. CASSINO 3","FRIC855009","","CASSINO - VIA SAN MARCO",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CASSINO","059","FRIC856005  ISTITUTO COMPRENSIVO I. C. 1^ CASSINO","FRIC856005","","CASSINO - VIA BELLINI1",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CASSINO","059","FRIC85400D  ISTITUTO COMPRENSIVO I. C. 2 CASSINO","FRIC85400D","","CASSINO - VIA KARL HEROLD",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CERVARO","059","FRIC843003  ISTITUTO COMPRENSIVO I. C. CERVARO","FRIC843003","","CERVARO - CORSO DELLA REPUBBLICA",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","PIEDIMONTE SAN GERMANO","059","FRIC82500D  ISTITUTO COMPRENSIVO I. C. PIEDIMONTE SAN GERMANO","FRIC82500D","","PIEDIMONTE SAN GERMANO - VIA MILAZZO 21",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SAN GIORGIO A LIRI","059","FRIC826009  ISTITUTO COMPRENSIVO I. C. SAN GIORGIO A LIRI","FRIC826009","","SAN GIORGIO A LIRI - VIA GARIBALDI S. N. C.",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SANT'APOLLINARE","059","FRIC80200R  ISTITUTO COMPRENSIVO I. C. SANT'APOLLINARE","FRIC80200R","","SANT'APOLLINARE - VIA GIUSEPPE GARIBALDI 51",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SANT'ELIA FIUMERAPIDO","059","FRIC857001  ISTITUTO COMPRENSIVO I. C. SANT'ELIA FIUMERAPIDO","FRIC857001","","SANT'ELIA FIUMERAPIDO - VIA DELLE TORRI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","STRANGOLAGALLI","056","FRCT705005  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","FRCT705005","","SORA -",
"","","CON SEDE AMMINISTRATIVA"
-->>"",
"","",
"FROSINONE","SAN DONATO VAL DI COMINO","058","FRCT70300D  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","FRCT70300D","","PONTECORVO - VIA ALDO MORO",
"","","CON SEDE AMMINISTRATIVA"
-->>"",
"","",
"FROSINONE","ANAGNI","050","FRIS01300B  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. G. MARCONI ANAGNI","FRIS01300B","","ANAGNI - VIA CALZATORA",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ANAGNI","050","FRIS023002  IST. D'ISTRUZ. SUPERIORE  ISTITUTO ISTRUZIONE SUPERIORE ANAGNI","FRIS023002","","ANAGNI - STRADA PROVINCIALE ANAGNI-ACUTO",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FIUGGI","050","FRIS022006  IST. D'ISTRUZ. SUPERIORE   M. BUONARROTI FIUGGI","FRIS022006","","FIUGGI - VIA GIUSEPPE GARIBALDI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ALATRI","051","FRIS00300R  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. S. PERTINI ALATRI","FRIS00300R","","ALATRI - VIA MADONNA DELLA SANITA'",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FERENTINO","052","FRIS001005  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. FILETICO FERENTINO","FRIS001005","","FERENTINO - PIAZZA COLLEGIO MARTINO FILETICO",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FROSINONE","053","FRIS01800E  IST. D'ISTRUZ. SUPERIORE  A. VOLTA","FRIS01800E","","FROSINONE - VIALE ROMA",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FROSINONE","053","FRIS01700P  IST. D'ISTRUZ. SUPERIORE     I. S. F. BRUNELLESCHI - L. DA VINCI","FRIS01700P","","FROSINONE - VIA PIAVE 39",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FROSINONE","053","FRIS01100Q  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. A. G. BRAGAGLIA FROSINONE","FRIS01100Q","","FROSINONE - VIA CASALE RICCI 2",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","FROSINONE","053","FRIS00800X  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. ANGELONI FROSINONE ONE","FRIS00800X","","FROSINONE - VIALE ROMA 69",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","CECCANO","054","FRIS01900A  IST. D'ISTRUZ. SUPERIORE  CECCANO","FRIS01900A","","CECCANO - VIA GAETA 105",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ARPINO","056","FRIS006008  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. TULLIANO ARPINO","FRIS006008","","ARPINO - PIAZZA MUNICIPIO 49",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","ISOLA DEL LIRI","056","FRIS01600V  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. G. NICOLUCCI","FRIS01600V","","ISOLA DEL LIRI - VIA NAPOLI 32",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SORA","056","FRIS02100A  IST. D'ISTRUZ. SUPERIORE   SIMONCELLI","FRIS02100A","","SORA - VIALE VINCENZO SIMONCELLI",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","SORA","056","FRIS01200G  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. L. EINAUDI","FRIS01200G","","SORA - VIALE SAN DOMENICO SNC",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
"FROSINONE","PONTECORVO","058","FRIS00900Q  IST. D'ISTRUZ. SUPERIORE  IST. ISTR. SUP. PONTECORVO","FRIS00900Q","","PONTECORVO - VIA XXIV MAGGI0 106",
"","","CON SEZIONI ASSOCIATE"
-->>"",
"","",
